4.17869 12.45812
4.19245 12.46834
4.20621 12.47345
4.21997 12.48879
4.23373 12.49902
4.24749 12.50924
4.26125 12.5297
4.27501 12.53992
4.28877 12.55015
4.30253 12.5706
4.31629 12.58082
4.33005 12.59105
4.34381 12.60639
4.35757 12.6115
4.37133 12.62173
4.3851 12.63706
4.39886 12.64729
4.41262 12.65752
4.42638 12.67797
4.44014 12.68819
4.4539 12.69842
4.46766 12.71887
4.48142 12.7291
4.49518 12.73932
4.50894 12.74955
4.5227 12.75466
4.53646 12.76489
4.55022 12.78534
4.56398 12.79556
4.57774 12.80579
4.5915 12.82624
4.60526 12.83135
4.61902 12.84158
4.63279 12.8518
4.64655 12.86714
4.66031 12.87225
4.67407 12.88248
4.68783 12.90293
4.70159 12.91316
4.71535 12.91827
4.72911 12.93872
4.74287 12.94895
4.75663 12.95917
4.77039 12.97451
4.78415 12.97962
4.79791 12.98474
4.81167 13.00008
4.82543 13.0103
4.83919 13.02053
4.85295 13.04098
4.86671 13.0512
4.88048 13.05632
4.89424 13.07677
4.908 13.08188
4.92176 13.09211
4.93552 13.10744
4.94928 13.11767
4.96304 13.12278
4.9768 13.13812
4.99056 13.14835
5.00432 13.15857
5.01808 13.17391
5.03184 13.18414
5.0456 13.18925
5.05936 13.2097
5.07312 13.21993
5.08688 13.23015
5.10064 13.24549
5.1144 13.2506
5.12817 13.25572
5.14193 13.27106
5.15569 13.28128
5.16945 13.29151
5.18321 13.30684
5.19697 13.31707
5.21073 13.32218
5.22449 13.34263
5.23825 13.34775
5.25201 13.35286
5.26577 13.3682
5.27953 13.37331
5.29329 13.38354
5.30705 13.39888
5.32081 13.4091
5.33457 13.41933
5.34833 13.43467
5.36209 13.44489
5.37586 13.45
5.38962 13.46534
5.40338 13.47046
5.41714 13.47557
5.4309 13.49091
5.44466 13.49602
5.45842 13.50625
5.47218 13.52158
5.48594 13.53181
5.4997 13.54203
5.51346 13.54715
5.52722 13.5676
5.54098 13.57271
5.55474 13.57782
5.5685 13.59316
5.58226 13.59828
5.59602 13.60339
5.60978 13.61873
5.62354 13.62895
5.63731 13.63918
5.65107 13.6494
5.66483 13.65963
5.67859 13.66474
5.69235 13.68519
5.70611 13.69031
5.71987 13.70053
5.73363 13.71587
5.74739 13.72098
5.76115 13.7261
5.77491 13.73632
5.78867 13.74655
5.80243 13.75677
5.81619 13.767
5.82995 13.77722
5.84371 13.78234
5.85747 13.80279
5.87123 13.8079
5.885 13.81301
5.89876 13.82324
5.91252 13.82835
5.92628 13.83858
5.94004 13.85392
5.9538 13.85903
5.96756 13.86926
5.98132 13.87948
5.99508 13.88971
6.00884 13.89482
6.0226 13.91527
6.03636 13.92038
6.05012 13.9255
6.06388 13.93572
6.07764 13.94084
6.0914 13.95106
6.10516 13.9664
6.11892 13.97151
6.13269 13.98174
6.14645 13.99196
6.16021 14.00219
6.17397 14.0073
6.18773 14.02264
6.20149 14.02775
6.21525 14.03287
6.22901 14.0482
6.24277 14.05332
6.25653 14.05843
6.27029 14.07377
6.28405 14.07888
6.29781 14.08911
6.31157 14.09933
6.32533 14.10956
6.33909 14.11467
6.35285 14.1249
6.36661 14.13001
6.38038 14.13512
6.39414 14.15046
6.4079 14.15557
6.42166 14.1658
6.43542 14.17603
6.44918 14.18625
6.46294 14.19648
6.4767 14.20159
6.49046 14.21182
6.50422 14.21693
6.51798 14.22204
6.53174 14.23738
6.5455 14.24249
6.55926 14.24761
6.57302 14.26294
6.58678 14.26806
6.60054 14.27828
6.6143 14.28851
6.62807 14.29873
6.64183 14.30385
6.65559 14.31407
6.66935 14.31918
6.68311 14.3243
6.69687 14.33964
6.71063 14.34475
6.72439 14.34986
6.73815 14.36009
6.75191 14.3652
6.76567 14.37543
6.77943 14.38565
6.79319 14.39076
6.80695 14.39588
6.82071 14.4061
6.83447 14.41633
6.84823 14.42144
6.86199 14.43678
6.87576 14.44189
6.88952 14.44701
6.90328 14.45723
6.91704 14.46234
6.9308 14.46746
6.94456 14.47768
6.95832 14.4828
6.97208 14.49302
6.98584 14.50325
6.9996 14.51347
7.01336 14.51858
7.02712 14.53392
7.04088 14.53904
7.05464 14.54415
7.0684 14.55437
7.08216 14.55949
7.09592 14.5646
7.10968 14.57483
7.12344 14.57994
7.13721 14.59016
7.15097 14.60039
7.16473 14.6055
7.17849 14.61062
7.19225 14.62595
7.20601 14.62595
7.21977 14.63107
7.23353 14.64129
7.24729 14.64641
7.26105 14.65152
7.27481 14.66686
7.28857 14.67197
7.30233 14.67708
7.31609 14.6822
7.32985 14.69753
7.34361 14.69753
7.35737 14.70265
7.37113 14.71287
7.3849 14.71799
7.39866 14.7231
7.41242 14.73844
7.42618 14.74355
7.43994 14.74866
7.4537 14.75889
7.46746 14.76911
7.48122 14.77423
7.49498 14.78445
7.50874 14.78956
7.5225 14.79468
7.53626 14.8049
7.55002 14.81002
7.56378 14.81513
7.57754 14.82535
7.5913 14.83047
7.60506 14.83558
7.61882 14.84581
7.63259 14.85603
7.64635 14.85603
7.66011 14.86626
7.67387 14.87137
7.68763 14.87648
7.70139 14.88671
7.71515 14.89182
7.72891 14.89693
7.74267 14.91227
7.75643 14.91739
7.77019 14.9225
7.78395 14.92761
7.79771 14.93272
7.81147 14.93784
7.82523 14.94806
7.83899 14.95318
7.85275 14.95829
7.86651 14.96851
7.88028 14.97363
7.89404 14.97874
7.9078 14.99408
7.92156 14.99919
7.93532 15.0043
7.94908 15.00942
7.96284 15.01453
7.9766 15.01964
7.99036 15.02987
8.00412 15.03498
8.01788 15.04009
8.03164 15.05032
8.0454 15.05543
8.05916 15.06054
8.07292 15.07077
8.08668 15.07588
8.10044 15.081
8.1142 15.08611
8.12797 15.09122
8.14173 15.09633
8.15549 15.10656
8.16925 15.11167
8.18301 15.11679
8.19677 15.12701
8.21053 15.13212
8.22429 15.13724
8.23805 15.14235
8.25181 15.14746
8.26557 15.15258
8.27933 15.15769
8.29309 15.16791
8.30685 15.17303
8.32061 15.17814
8.33437 15.18837
8.34813 15.19348
8.36189 15.19859
8.37566 15.20882
8.38942 15.21393
8.40318 15.21904
8.41694 15.22415
8.4307 15.22927
8.44446 15.23438
8.45822 15.24461
8.47198 15.24972
8.48574 15.24972
8.4995 15.25994
8.51326 15.26506
8.52702 15.27017
8.54078 15.2804
8.55454 15.28551
8.5683 15.29062
8.58206 15.29573
8.59582 15.30085
8.60958 15.30596
8.62334 15.31107
8.63711 15.31619
8.65087 15.3213
8.66463 15.33152
8.67839 15.33664
8.69215 15.34175
8.70591 15.35198
8.71967 15.35709
8.73343 15.3622
8.74719 15.36731
8.76095 15.36731
8.77471 15.37243
8.78847 15.38265
8.80223 15.38777
8.81599 15.39288
8.82975 15.4031
8.84351 15.4031
8.85727 15.40822
8.87103 15.41333
8.8848 15.41844
8.89856 15.42356
8.91232 15.43378
8.92608 15.43889
8.93984 15.44401
8.9536 15.44912
8.96736 15.45423
8.98112 15.45934
8.99488 15.46957
9.00864 15.46957
9.0224 15.47468
9.03616 15.4798
9.04992 15.48491
9.06368 15.49002
9.07744 15.49513
9.0912 15.50025
9.10496 15.50536
9.11872 15.51047
9.13249 15.5207
9.14625 15.5207
9.16001 15.52581
9.17377 15.53604
9.18753 15.54115
9.20129 15.54626
9.21505 15.55138
9.22881 15.55138
9.24257 15.55649
9.25633 15.56671
9.27009 15.57183
9.28385 15.57183
9.29761 15.58205
9.31137 15.58717
9.32513 15.59228
9.33889 15.59739
9.35265 15.6025
9.36641 15.6025
9.38018 15.60762
9.39394 15.61273
9.4077 15.61784
9.42146 15.62807
9.43522 15.63318
9.44898 15.63318
9.46274 15.64341
9.4765 15.64341
9.49026 15.64852
9.50402 15.65363
9.51778 15.65875
9.53154 15.66386
9.5453 15.66897
9.55906 15.67408
9.57282 15.6792
9.58658 15.68431
9.60034 15.68942
9.6141 15.69453
9.62787 15.70476
9.64163 15.70476
9.65539 15.70987
9.66915 15.71499
9.68291 15.71499
9.69667 15.7201
9.71043 15.72521
9.72419 15.73032
9.73795 15.73544
9.75171 15.74566
9.76547 15.75078
9.77923 15.75078
9.79299 15.75589
9.80675 15.761
9.82051 15.761
9.83427 15.77123
9.84803 15.77123
9.86179 15.77634
9.87556 15.78145
9.88932 15.78657
9.90308 15.79168
9.91684 15.79679
9.9306 15.8019
9.94436 15.8019
9.95812 15.80702
9.97188 15.81213
9.98564 15.81213
9.9994 15.82236
10.01316 15.82747
10.02692 15.83258
10.04068 15.83769
10.05444 15.84281
10.0682 15.84792
10.08196 15.84792
10.09572 15.85815
10.10948 15.85815
10.12324 15.86326
10.13701 15.86837
10.15077 15.86837
10.16453 15.87348
10.17829 15.8786
10.19205 15.88371
10.20581 15.88882
10.21957 15.89394
10.23333 15.89905
10.24709 15.89905
10.26085 15.90416
10.27461 15.90927
10.28837 15.90927
10.30213 15.9195
10.31589 15.9195
10.32965 15.92461
10.34341 15.92972
10.35717 15.92972
10.37093 15.93484
10.3847 15.93995
10.39846 15.94506
10.41222 15.94506
10.42598 15.95018
10.43974 15.95529
10.4535 15.95529
10.46726 15.96551
10.48102 15.96551
10.49478 15.97063
10.50854 15.97574
10.5223 15.98085
10.53606 15.98597
10.54982 15.99108
10.56358 15.99619
10.57734 15.99619
10.5911 15.99619
10.60486 16.0013
10.61862 16.0013
10.63239 16.01153
10.64615 16.01153
10.65991 16.01664
10.67367 16.02176
10.68743 16.02687
10.70119 16.03198
10.71495 16.03709
10.72871 16.04221
10.74247 16.04221
10.75623 16.04221
10.76999 16.04732
10.78375 16.04732
10.79751 16.05755
10.81127 16.05755
10.82503 16.06266
10.83879 16.06777
10.85255 16.06777
10.86631 16.07288
10.88008 16.078
10.89384 16.078
10.9076 16.08311
10.92136 16.08311
10.93512 16.09334
10.94888 16.09334
10.96264 16.09845
10.9764 16.10356
10.99016 16.10356
11.00392 16.10867
11.01768 16.11379
11.03144 16.1189
11.0452 16.1189
11.05896 16.1189
11.07272 16.12401
11.08648 16.12401
11.10024 16.13424
11.114 16.13424
11.12777 16.13935
11.14153 16.14446
11.15529 16.14446
11.16905 16.14958
11.18281 16.15469
11.19657 16.1598
11.21033 16.1598
11.22409 16.1598
11.23785 16.16491
11.25161 16.16491
11.26537 16.17514
11.27913 16.17514
11.29289 16.18025
11.30665 16.18537
11.32041 16.18537
11.33417 16.19048
11.34793 16.19559
11.36169 16.19559
11.37546 16.2007
11.38922 16.2007
11.40298 16.20582
11.41674 16.20582
11.4305 16.21604
11.44426 16.21604
11.45802 16.21604
11.47178 16.22116
11.48554 16.22627
11.4993 16.22627
11.51306 16.23138
11.52682 16.23138
11.54058 16.23649
11.55434 16.23649
11.5681 16.24161
11.58186 16.24161
11.59562 16.25183
11.60938 16.25183
11.62314 16.25183
11.63691 16.25695
11.65067 16.26206
11.66443 16.26206
11.67819 16.26717
11.69195 16.26717
11.70571 16.27228
11.71947 16.2774
11.73323 16.28251
11.74699 16.28251
11.76075 16.28762
11.77451 16.28762
11.78827 16.28762
11.80203 16.29274
11.81579 16.29274
11.82955 16.29785
11.84331 16.30296
11.85707 16.30296
11.87083 16.30807
11.8846 16.30807
11.89836 16.31319
11.91212 16.31319
11.92588 16.3183
11.93964 16.32341
11.9534 16.32341
11.96716 16.32341
11.98092 16.32853
11.99468 16.32853
12.00844 16.33364
12.0222 16.33875
12.03596 16.34386
12.04972 16.34386
12.06348 16.34898
12.07724 16.34898
12.091 16.34898
12.10476 16.35409
12.11852 16.35409
12.13229 16.35409
12.14605 16.3592
12.15981 16.36432
12.17357 16.36943
12.18733 16.36943
12.20109 16.37454
12.21485 16.37454
12.22861 16.37965
12.24237 16.37965
12.25613 16.37965
12.26989 16.38477
12.28365 16.38477
12.29741 16.38988
12.31117 16.39499
12.32493 16.39499
12.33869 16.4001
12.35245 16.4001
12.36621 16.40522
12.37998 16.40522
12.39374 16.41033
12.4075 16.41033
12.42126 16.41033
12.43502 16.41544
12.44878 16.41544
12.46254 16.41544
12.4763 16.42056
12.49006 16.42567
12.50382 16.43078
12.51758 16.43078
12.53134 16.43589
12.5451 16.43589
12.55886 16.44101
12.57262 16.44101
12.58638 16.44101
12.60014 16.44612
12.6139 16.44612
12.62767 16.44612
12.64143 16.45123
12.65519 16.45123
12.66895 16.45635
12.68271 16.45635
12.69647 16.46146
12.71023 16.46146
12.72399 16.46146
12.73775 16.46657
12.75151 16.46657
12.76527 16.46657
12.77903 16.47168
12.79279 16.4768
12.80655 16.48191
12.82031 16.48191
12.83407 16.48702
12.84783 16.48702
12.86159 16.49214
12.87536 16.49214
12.88912 16.49214
12.90288 16.49725
12.91664 16.49725
12.9304 16.49725
12.94416 16.50236
12.95792 16.50236
12.97168 16.50747
12.98544 16.50747
12.9992 16.51259
13.01296 16.51259
13.02672 16.5177
13.04048 16.5177
13.05424 16.5177
13.068 16.52281
13.08176 16.52281
13.09552 16.52281
13.10928 16.52793
13.12304 16.52793
13.13681 16.53304
13.15057 16.53304
13.16433 16.53815
13.17809 16.53815
13.19185 16.54326
13.20561 16.54326
13.21937 16.54326
13.23313 16.54326
13.24689 16.54326
13.26065 16.54326
13.27441 16.54838
13.28817 16.54838
13.30193 16.55349
13.31569 16.55349
13.32945 16.5586
13.34321 16.5586
13.35697 16.5586
13.37073 16.56372
13.3845 16.56372
13.39826 16.56883
13.41202 16.56883
13.42578 16.56883
13.43954 16.57394
13.4533 16.57394
13.46706 16.57905
13.48082 16.57905
13.49458 16.57905
13.50834 16.58417
13.5221 16.58417
13.53586 16.58928
13.54962 16.58928
13.56338 16.58928
13.57714 16.58928
13.5909 16.58928
13.60466 16.59439
13.61842 16.59439
13.63219 16.59951
13.64595 16.59951
13.65971 16.59951
13.67347 16.60462
13.68723 16.60462
13.70099 16.60973
13.71475 16.60973
13.72851 16.60973
13.74227 16.61484
13.75603 16.61484
13.76979 16.61484
13.78355 16.61484
13.79731 16.61484
13.81107 16.61996
13.82483 16.61996
13.83859 16.62507
13.85235 16.62507
13.86611 16.63018
13.87988 16.63018
13.89364 16.63018
13.9074 16.63529
13.92116 16.63529
13.93492 16.63529
13.94868 16.63529
13.96244 16.63529
13.9762 16.64041
13.98996 16.64041
14.00372 16.64552
14.01748 16.64552
14.03124 16.65063
14.045 16.65063
14.05876 16.65063
14.07252 16.65063
14.08628 16.65063
14.10004 16.65575
14.1138 16.65575
14.12757 16.65575
14.14133 16.66086
14.15509 16.66086
14.16885 16.66086
14.18261 16.66086
14.19637 16.66597
14.21013 16.66597
14.22389 16.66597
14.23765 16.67108
14.25141 16.67108
14.26517 16.67108
14.27893 16.6762
14.29269 16.6762
14.30645 16.6762
14.32021 16.6762
14.33397 16.68131
14.34773 16.68131
14.36149 16.68642
14.37526 16.68642
14.38902 16.68642
14.40278 16.68642
14.41654 16.68642
14.4303 16.68642
14.44406 16.69154
14.45782 16.69154
14.47158 16.69665
14.48534 16.69665
14.4991 16.69665
14.51286 16.69665
14.52662 16.69665
14.54038 16.70176
14.55414 16.70176
14.5679 16.70687
14.58166 16.70687
14.59542 16.70687
14.60918 16.70687
14.62294 16.70687
14.63671 16.71199
14.65047 16.71199
14.66423 16.71199
14.67799 16.71199
14.69175 16.71199
14.70551 16.7171
14.71927 16.7171
14.73303 16.72221
14.74679 16.72221
14.76055 16.72221
14.77431 16.72221
14.78807 16.72221
14.80183 16.72733
14.81559 16.72733
14.82935 16.72733
14.84311 16.72733
14.85687 16.72733
14.87063 16.73244
14.8844 16.73244
14.89816 16.73244
14.91192 16.73755
14.92568 16.73755
14.93944 16.73755
14.9532 16.73755
14.96696 16.74266
14.98072 16.74266
14.99448 16.74266
15.00824 16.74266
15.022 16.74266
15.03576 16.74778
15.04952 16.74778
15.06328 16.74778
15.07704 16.74778
15.0908 16.74778
15.10456 16.75289
15.11832 16.75289
15.13209 16.758
15.14585 16.758
15.15961 16.758
15.17337 16.758
15.18713 16.758
15.20089 16.76312
15.21465 16.76312
15.22841 16.76312
15.24217 16.76312
15.25593 16.76312
15.26969 16.76823
15.28345 16.76823
15.29721 16.76823
15.31097 16.76823
15.32473 16.77334
15.33849 16.77334
15.35225 16.77334
15.36601 16.77334
15.37978 16.77334
15.39354 16.77334
15.4073 16.77845
15.42106 16.77845
15.43482 16.77845
15.44858 16.77845
15.46234 16.78357
15.4761 16.78357
15.48986 16.78357
15.50362 16.78357
15.51738 16.78357
15.53114 16.78357
15.5449 16.78868
15.55866 16.78868
15.57242 16.78868
15.58618 16.78868
15.59994 16.79379
15.6137 16.79379
15.62747 16.79379
15.64123 16.79379
15.65499 16.79379
15.66875 16.79891
15.68251 16.79891
15.69627 16.79891
15.71003 16.79891
15.72379 16.79891
15.73755 16.80402
15.75131 16.80402
15.76507 16.80402
15.77883 16.80402
15.79259 16.80402
15.80635 16.80913
15.82011 16.80913
15.83387 16.80913
15.84763 16.80913
15.86139 16.80913
15.87516 16.81424
15.88892 16.81424
15.90268 16.81424
15.91644 16.81424
15.9302 16.81424
15.94396 16.81424
15.95772 16.81424
15.97148 16.81936
15.98524 16.81936
15.999 16.81936
16.01276 16.81936
16.02652 16.81936
16.04028 16.82447
16.05404 16.82447
16.0678 16.82447
16.08156 16.82447
16.09532 16.82958
16.10908 16.82958
16.12284 16.82958
16.13661 16.82958
16.15037 16.82958
16.16413 16.82958
16.17789 16.82958
16.19165 16.82958
16.20541 16.8347
16.21917 16.8347
16.23293 16.8347
16.24669 16.8347
16.26045 16.8347
16.27421 16.83981
16.28797 16.83981
16.30173 16.83981
16.31549 16.83981
16.32925 16.83981
16.34301 16.83981
16.35677 16.83981
16.37053 16.84492
16.3843 16.84492
16.39806 16.84492
16.41182 16.84492
16.42558 16.84492
16.43934 16.85003
16.4531 16.85003
16.46686 16.85003
16.48062 16.85003
16.49438 16.85003
16.50814 16.85003
16.5219 16.85003
16.53566 16.85515
16.54942 16.85515
16.56318 16.85515
16.57694 16.85515
16.5907 16.85515
16.60446 16.85515
16.61822 16.85515
16.63199 16.86026
16.64575 16.86026
16.65951 16.86026
16.67327 16.86026
16.68703 16.86026
16.70079 16.86026
16.71455 16.86026
16.72831 16.86537
16.74207 16.86537
16.75583 16.86537
16.76959 16.86537
16.78335 16.86537
16.79711 16.86537
16.81087 16.86537
16.82463 16.86537
16.83839 16.87048
16.85215 16.87048
16.86591 16.87048
16.87968 16.87048
16.89344 16.87048
16.9072 16.87048
16.92096 16.87048
16.93472 16.8756
16.94848 16.8756
16.96224 16.8756
16.976 16.8756
16.98976 16.8756
17.00352 16.8756
17.01728 16.8756
17.03104 16.88071
17.0448 16.88071
17.05856 16.88071
17.07232 16.88071
17.08608 16.88071
17.09984 16.88071
17.1136 16.88071
17.12737 16.88071
17.14113 16.88071
17.15489 16.88071
17.16865 16.88582
17.18241 16.88582
17.19617 16.88582
17.20993 16.88582
17.22369 16.88582
17.23745 16.88582
17.25121 16.88582
17.26497 16.89094
17.27873 16.89094
17.29249 16.89094
17.30625 16.89094
17.32001 16.89094
17.33377 16.89094
17.34753 16.89094
17.36129 16.89094
17.37506 16.89094
17.38882 16.89094
17.40258 16.89605
17.41634 16.89605
17.4301 16.89605
17.44386 16.89605
17.45762 16.89605
17.47138 16.89605
17.48514 16.89605
17.4989 16.89605
17.51266 16.89605
17.52642 16.89605
17.54018 16.90116
17.55394 16.90116
17.5677 16.90116
17.58146 16.90116
17.59522 16.90116
17.60898 16.90116
17.62274 16.90116
17.63651 16.90116
17.65027 16.90116
17.66403 16.90116
17.67779 16.90627
17.69155 16.90627
17.70531 16.90627
17.71907 16.90627
17.73283 16.90627
17.74659 16.90627
17.76035 16.90627
17.77411 16.90627
17.78787 16.90627
17.80163 16.90627
17.81539 16.90627
17.82915 16.90627
17.84291 16.91139
17.85667 16.91139
17.87043 16.91139
17.8842 16.91139
17.89796 16.91139
17.91172 16.91139
17.92548 16.91139
17.93924 16.91139
17.953 16.91139
17.96676 16.91139
17.98052 16.91139
17.99428 16.91139
18.00804 16.9165
18.0218 16.9165
18.03556 16.9165
18.04932 16.9165
18.06308 16.9165
18.07684 16.9165
18.0906 16.9165
18.10436 16.9165
18.11812 16.9165
18.13189 16.9165
18.14565 16.9165
18.15941 16.9165
18.17317 16.92161
18.18693 16.92161
18.20069 16.92161
18.21445 16.92161
18.22821 16.92161
18.24197 16.92161
18.25573 16.92161
18.26949 16.92161
18.28325 16.92161
18.29701 16.92161
18.31077 16.92161
18.32453 16.92161
18.33829 16.92673
18.35205 16.92673
18.36581 16.92673
18.37958 16.92673
18.39334 16.92673
18.4071 16.92673
18.42086 16.92673
18.43462 16.92673
18.44838 16.92673
18.46214 16.92673
18.4759 16.92673
18.48966 16.92673
18.50342 16.92673
18.51718 16.92673
18.53094 16.93184
18.5447 16.93184
18.55846 16.93184
18.57222 16.93184
18.58598 16.93184
18.59974 16.93184
18.6135 16.93184
18.62727 16.93184
18.64103 16.93184
18.65479 16.93184
18.66855 16.93184
18.68231 16.93184
18.69607 16.93184
18.70983 16.93184
18.72359 16.93695
18.73735 16.93695
18.75111 16.93695
18.76487 16.93695
18.77863 16.93695
18.79239 16.93695
18.80615 16.93695
18.81991 16.93695
18.83367 16.93695
18.84743 16.93695
18.86119 16.93695
18.87495 16.93695
18.88872 16.93695
18.90248 16.93695
18.91624 16.93695
18.93 16.93695
18.94376 16.93695
18.95752 16.93695
18.97128 16.94206
18.98504 16.94206
18.9988 16.94206
19.01256 16.94206
19.02632 16.94206
19.04008 16.94206
19.05384 16.94206
19.0676 16.94206
19.08136 16.94206
19.09512 16.94206
19.10888 16.94206
19.12264 16.94206
19.13641 16.94206
19.15017 16.94206
19.16393 16.94206
19.17769 16.94206
19.19145 16.94206
19.20521 16.94206
19.21897 16.94206
19.23273 16.94718
19.24649 16.94718
19.26025 16.94718
19.27401 16.94718
19.28777 16.94718
19.30153 16.94718
19.31529 16.94718
19.32905 16.94718
19.34281 16.94718
19.35657 16.94718
19.37033 16.94718
19.3841 16.94718
19.39786 16.94718
19.41162 16.94718
19.42538 16.94718
19.43914 16.94718
19.4529 16.94718
19.46666 16.94718
19.48042 16.94718
19.49418 16.94718
19.50794 16.94718
19.5217 16.94718
19.53546 16.94718
19.54922 16.94718
19.56298 16.95229
19.57674 16.95229
19.5905 16.95229
19.60426 16.95229
19.61802 16.95229
19.63179 16.95229
19.64555 16.95229
19.65931 16.95229
19.67307 16.95229
19.68683 16.95229
19.70059 16.95229
19.71435 16.95229
19.72811 16.95229
19.74187 16.95229
19.75563 16.95229
19.76939 16.95229
19.78315 16.95229
19.79691 16.95229
19.81067 16.95229
19.82443 16.95229
19.83819 16.95229
19.85195 16.95229
19.86571 16.95229
19.87948 16.95229
19.89324 16.95229
19.907 16.95229
19.92076 16.95229
19.93452 16.95229
19.94828 16.95229
19.96204 16.95229
19.9758 16.95229
19.98956 16.95229
20.00332 16.95229
20.01708 16.95229
20.03084 16.9574
20.0446 16.9574
20.05836 16.9574
20.07212 16.9574
20.08588 16.9574
20.09964 16.9574
20.1134 16.9574
20.12717 16.9574
20.14093 16.9574
20.15469 16.9574
20.16845 16.9574
20.18221 16.9574
20.19597 16.9574
20.20973 16.9574
20.22349 16.9574
20.23725 16.9574
20.25101 16.9574
20.26477 16.9574
20.27853 16.9574
20.29229 16.9574
